tender_id,feature,label,text,contribution,value,direction
T00351-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T00351-S1,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.0974506288766861,2.0,up
T00351-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 15% of all its work from this one buyer. A typical vendor gets 10%.,0.0957464873790741,0.15384615384615385,up
T02727-S0,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,4.255000114440918,2.0,up
T02727-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.116652727127075,1.0,up
T02727-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,1.6169750690460205,4.0,up
T02727-S0,amount_over_limit,Sitting under the ceiling,"The award is 90% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5365539193153381,0.8987224,up
T02727-S0,headroom_to_limit,Barely under the limit,It clears the approval limit by only 10%. A little more and a director would have had to sign.,0.1643778383731842,0.10127759999999998,up
T02727-S1,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,4.255000114440918,2.0,up
T02727-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.116652727127075,1.0,up
T02727-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,1.6169750690460205,4.0,up
T02727-S1,amount_over_limit,Sitting under the ceiling,"The award is 88% of the approver's limit — just under the ceiling, where a splitter would put it.",0.6565029621124268,0.88473,up
T02727-S1,headroom_to_limit,Barely under the limit,It clears the approval limit by only 12%. A little more and a director would have had to sign.,0.1643778383731842,0.11527,up
T02727-S2,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,4.218528747558594,2.0,up
T02727-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.2160089015960693,1.0,up
T02727-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,1.6831018924713135,4.0,up
T02727-S2,amount_z_in_category,Priced above its peers,The price sits 1.0 standard deviations above what this category normally costs.,0.40703076124191284,1.0352561049715059,up
T02727-S2,amount_over_limit,Sitting under the ceiling,"The award is 97% of the approver's limit — just under the ceiling, where a splitter would put it.",0.2970491945743561,0.96692384,up
T02454-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.9040882587432861,3.0,up
T02454-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9208828210830688,1.0,up
T02454-S0,amount_over_limit,Sitting under the ceiling,"The award is 91% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7275404334068298,0.9142216000000001,up
T02454-S0,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.15852132439613342,1.0,up
T02454-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 25% of all its work from this one buyer. A typical vendor gets 10%.,0.15542975068092346,0.25,up
T02454-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.0592329502105713,3.0,up
T02454-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9208828210830688,1.0,up
T02454-S1,amount_over_limit,Sitting under the ceiling,"The award is 88% of the approver's limit — just under the ceiling, where a splitter would put it.",0.6965304017066956,0.8831564,up
T02454-S1,headroom_to_limit,Barely under the limit,It clears the approval limit by only 12%. A little more and a director would have had to sign.,0.1858322024345398,0.1168436,up
T02454-S1,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.15852132439613342,2.0,up
T02454-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.029543876647949,3.0,up
T02454-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9164428114891052,1.0,up
T02454-S2,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.14884011447429657,2.0,up
T02454-S2,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 25% of all its work from this one buyer. A typical vendor gets 10%.,0.13694021105766296,0.25,up
T02454-S2,amount_over_limit,Sitting under the ceiling,"The award is 98% of the approver's limit — just under the ceiling, where a splitter would put it.",0.026905998587608337,0.9780072,up
T00497-S0,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,5.456928730010986,2.0,up
T00497-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T00497-S0,amount_over_limit,Sitting under the ceiling,"The award is 91% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7948557138442993,0.9091042,up
T00497-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.7524714469909668,2.0,up
T00497-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 15% of all its work from this one buyer. A typical vendor gets 10%.,0.3426097333431244,0.15384615384615385,up
T00497-S1,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,5.428210258483887,2.0,up
T00497-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T00497-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.7145469188690186,2.0,up
T00497-S1,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.6831670999526978,0.9266864,up
T00497-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 15% of all its work from this one buyer. A typical vendor gets 10%.,0.3338131606578827,0.15384615384615385,up
T02761-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.9682098627090454,3.0,up
T02761-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T02761-S0,amount_over_limit,Sitting under the ceiling,"The award is 95% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7159260511398315,0.9506239999999999,up
T02761-S0,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.31081682443618774,2.0,up
T02761-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 18% of all its work from this one buyer. A typical vendor gets 10%.,0.2039458155632019,0.17647058823529413,up
T02761-S1,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,5.406280994415283,2.0,up
T02761-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.006134271621704,3.0,up
T02761-S1,amount_over_limit,Sitting under the ceiling,"The award is 86% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7850866913795471,0.8571556,up
T02761-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.7257894277572632,1.0,up
T02761-S1,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.3266712427139282,2.0,up
T02761-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,2.0136568546295166,3.0,up
T02761-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T02761-S2,amount_over_limit,Sitting under the ceiling,"The award is 85% of the approver's limit — just under the ceiling, where a splitter would put it.",0.8306789994239807,0.8533996,up
T02761-S2,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.3266712427139282,2.0,up
T02761-S2,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 18% of all its work from this one buyer. A typical vendor gets 10%.,0.2039458155632019,0.17647058823529413,up
T00233-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.3300082683563232,1.0,up
T00233-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.49018967151641846,2.0,up
T00233-S0,amount_over_limit,Sitting under the ceiling,"The award is 92% of the approver's limit — just under the ceiling, where a splitter would put it.",0.2555512487888336,0.9166752,up
T00233-S0,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.23443815112113953,2.0,up
T00233-S0,headroom_to_limit,Barely under the limit,It clears the approval limit by only 8%. A little more and a director would have had to sign.,0.06251693516969681,0.08332479999999996,up
T00233-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.3300082683563232,1.0,up
T00233-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.49018967151641846,2.0,up
T00233-S1,amount_over_limit,Sitting under the ceiling,"The award is 86% of the approver's limit — just under the ceiling, where a splitter would put it.",0.24159878492355347,0.8625476,up
T00233-S1,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.23443815112113953,2.0,up
T00233-S1,headroom_to_limit,Barely under the limit,It clears the approval limit by only 14%. A little more and a director would have had to sign.,0.06251693516969681,0.13745240000000006,up
T02819-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,2.2228384017944336,5.0,up
T02819-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T02819-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 36% of all its work from this one buyer. A typical vendor gets 10%.,0.8520652055740356,0.35714285714285715,up
T02819-S0,amount_over_limit,Sitting under the ceiling,"The award is 88% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7893467545509338,0.8844748,up
T02819-S0,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.22834908962249756,1.0,up
T02819-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,2.1409950256347656,5.0,up
T02819-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T02819-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 36% of all its work from this one buyer. A typical vendor gets 10%.,0.8520652055740356,0.35714285714285715,up
T02819-S1,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7242627739906311,0.931102,up
T02819-S1,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.21249470114707947,1.0,up
T02819-S2,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,5.045780181884766,2.0,up
T02819-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,2.2228384017944336,5.0,up
T02819-S2,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 36% of all its work from this one buyer. A typical vendor gets 10%.,0.8608266115188599,0.35714285714285715,up
T02819-S2,amount_over_limit,Sitting under the ceiling,"The award is 89% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7893467545509338,0.887378,up
T02819-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.7257894277572632,1.0,up
T02819-S3,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,2.131208658218384,5.0,up
T02819-S3,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T02819-S3,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 36% of all its work from this one buyer. A typical vendor gets 10%.,0.9040789604187012,0.35714285714285715,up
T02819-S3,amount_over_limit,Sitting under the ceiling,"The award is 94% of the approver's limit — just under the ceiling, where a splitter would put it.",0.6662527322769165,0.9425336,up
T02819-S3,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.3078070878982544,2.0,up
T02819-S4,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,2.2130520343780518,5.0,up
T02819-S4,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 36% of all its work from this one buyer. A typical vendor gets 10%.,0.9760675430297852,0.35714285714285715,up
T02819-S4,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9699712991714478,1.0,up
T02819-S4,amount_over_limit,Sitting under the ceiling,"The award is 87% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7785921096801758,0.8720724000000001,up
T02819-S4,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.3236615061759949,2.0,up
T02557-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,2.5196290016174316,4.0,up
T02557-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 31% of all its work from this one buyer. A typical vendor gets 10%.,0.4850192070007324,0.3076923076923077,up
T02557-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T02557-S0,amount_over_limit,Sitting under the ceiling,"The award is 97% of the approver's limit — just under the ceiling, where a splitter would put it.",0.24927474558353424,0.9651424000000001,up
T02557-S0,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.10123470425605774,1.0,up
T02557-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,2.523390531539917,4.0,up
T02557-S1,amount_over_limit,Sitting under the ceiling,"The award is 91% of the approver's limit — just under the ceiling, where a splitter would put it.",0.9017172455787659,0.9102728,up
T02557-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 31% of all its work from this one buyer. A typical vendor gets 10%.,0.4850192070007324,0.3076923076923077,up
T02557-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T02557-S1,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.10123470425605774,1.0,up
T02557-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,2.482950210571289,4.0,up
T02557-S2,amount_over_limit,Sitting under the ceiling,"The award is 95% of the approver's limit — just under the ceiling, where a splitter would put it.",0.8389515280723572,0.9530768,up
T02557-S2,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 31% of all its work from this one buyer. A typical vendor gets 10%.,0.5482261776924133,0.3076923076923077,up
T02557-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.3517516851425171,1.0,up
T02557-S2,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09929561614990234,2.0,up
T01901-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.3261289596557617,1.0,up
T01901-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.854135513305664,3.0,up
T01901-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 20% of all its work from this one buyer. A typical vendor gets 10%.,0.49187999963760376,0.2,up
T01901-S0,amount_over_limit,Sitting under the ceiling,"The award is 97% of the approver's limit — just under the ceiling, where a splitter would put it.",0.35277125239372253,0.971914,up
T01901-S0,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.3398186266422272,2.0,up
T01901-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.2149651050567627,1.0,up
T01901-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.694647192955017,3.0,up
T01901-S1,amount_over_limit,Sitting under the ceiling,"The award is 93% of the approver's limit — just under the ceiling, where a splitter would put it.",0.3614092171192169,0.9273472,up
T01901-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 20% of all its work from this one buyer. A typical vendor gets 10%.,0.33933430910110474,0.2,up
T01901-S1,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.14162343740463257,1.0,up
T01901-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.2149651050567627,1.0,up
T01901-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.694647192955017,3.0,up
T01901-S2,amount_over_limit,Sitting under the ceiling,"The award is 86% of the approver's limit — just under the ceiling, where a splitter would put it.",0.34745675325393677,0.8604963999999999,up
T01901-S2,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 20% of all its work from this one buyer. A typical vendor gets 10%.,0.33933430910110474,0.2,up
T01901-S2,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.14162343740463257,1.0,up
T00415-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.2160089015960693,1.0,up
T00415-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.8408597707748413,2.0,up
T00415-S0,amount_over_limit,Sitting under the ceiling,"The award is 86% of the approver's limit — just under the ceiling, where a splitter would put it.",0.522974967956543,0.8617648,up
T00415-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 29% of all its work from this one buyer. A typical vendor gets 10%.,0.2127160131931305,0.2857142857142857,up
T00415-S0,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.19352488219738007,2.0,up
T00415-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.2160089015960693,1.0,up
T00415-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.7693125605583191,2.0,up
T00415-S1,amount_over_limit,Sitting under the ceiling,"The award is 92% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5629572868347168,0.9247636,up
T00415-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 29% of all its work from this one buyer. A typical vendor gets 10%.,0.18514668941497803,0.2857142857142857,up
T00415-S1,headroom_to_limit,Barely under the limit,It clears the approval limit by only 8%. A little more and a director would have had to sign.,0.15738606452941895,0.0752364,up
T00093-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.116652727127075,1.0,up
T00093-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,1.7246838808059692,4.0,up
T00093-S0,amount_over_limit,Sitting under the ceiling,"The award is 87% of the approver's limit — just under the ceiling, where a splitter would put it.",0.6396819353103638,0.872746,up
T00093-S0,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 27% of all its work from this one buyer. A typical vendor gets 10%.,0.2127160131931305,0.26666666666666666,up
T00093-S0,headroom_to_limit,Barely under the limit,It clears the approval limit by only 13%. A little more and a director would have had to sign.,0.15791991353034973,0.12725399999999995,up
T00093-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.116652727127075,1.0,up
T00093-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,1.7246838808059692,4.0,up
T00093-S1,amount_over_limit,Sitting under the ceiling,"The award is 88% of the approver's limit — just under the ceiling, where a splitter would put it.",0.6396819353103638,0.8815744,up
T00093-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 27% of all its work from this one buyer. A typical vendor gets 10%.,0.2127160131931305,0.26666666666666666,up
T00093-S1,headroom_to_limit,Barely under the limit,It clears the approval limit by only 12%. A little more and a director would have had to sign.,0.15791991353034973,0.11842559999999998,up
T00093-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.2160089015960693,1.0,up
T00093-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 4 tenders. The usual buyer-vendor pair has done 1.,1.7908105850219727,4.0,up
T00093-S2,amount_over_limit,Sitting under the ceiling,"The award is 98% of the approver's limit — just under the ceiling, where a splitter would put it.",0.2802281677722931,0.9775311999999999,up
T00093-S2,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 27% of all its work from this one buyer. A typical vendor gets 10%.,0.2127160131931305,0.26666666666666666,up
T00093-S2,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.19751179218292236,2.0,up
T00527-S0,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,5.204629898071289,2.0,up
T00527-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9164428114891052,1.0,up
T00527-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.792822003364563,2.0,up
T00527-S0,amount_over_limit,Sitting under the ceiling,"The award is 94% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5597143173217773,0.9385742,up
T00527-S0,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.13218852877616882,1.0,up
T00527-S1,n_rules_triggered,Several rules fired at once,3 separate audit rules flagged this tender independently. Any one of them alone is common. 3 together is not.,5.177036762237549,3.0,up
T00527-S1,amount_over_limit,Sitting under the ceiling,"The award is 88% of the approver's limit — just under the ceiling, where a splitter would put it.",0.6477085947990417,0.88,up
T00527-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.5981078147888184,1.0,up
T00527-S1,rule_round_near_threshold,Round-number rule fired,"An audit rule written by a human, not a model, flagged this.",0.5687963366508484,1.0,up
T00527-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.4266446828842163,2.0,up
T01256-S0,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,4.153426647186279,2.0,up
T01256-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",2.2090563774108887,1.0,up
T01256-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,1.770485520362854,5.0,up
T01256-S0,rule_duplicate_invoice,Duplicate invoice rule fired,"An audit rule written by a human, not a model, flagged this.",0.8381347060203552,1.0,up
T01256-S0,amount_over_limit,Sitting under the ceiling,"The award is 87% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5554552674293518,0.8666352,up
T01256-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.1624836921691895,1.0,up
T01256-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,1.770485520362854,5.0,up
T01256-S1,amount_over_limit,Sitting under the ceiling,"The award is 95% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5197328925132751,0.9495480000000001,up
T01256-S1,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.1691289246082306,2.0,up
T01256-S1,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 26% of all its work from this one buyer. A typical vendor gets 10%.,0.16207686066627502,0.2631578947368421,up
T01256-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.107403039932251,1.0,up
T01256-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,1.7043588161468506,5.0,up
T01256-S2,amount_over_limit,Sitting under the ceiling,"The award is 90% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5197328925132751,0.8955255999999999,up
T01256-S2,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 26% of all its work from this one buyer. A typical vendor gets 10%.,0.16207686066627502,0.2631578947368421,up
T01256-S2,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.14753729104995728,1.0,up
T01256-S3,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.107403039932251,1.0,up
T01256-S3,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,1.7043588161468506,5.0,up
T01256-S3,amount_over_limit,Sitting under the ceiling,"The award is 86% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5554552674293518,0.8637060000000001,up
T01256-S3,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 26% of all its work from this one buyer. A typical vendor gets 10%.,0.16207686066627502,0.2631578947368421,up
T01256-S3,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.14753729104995728,1.0,up
T01256-S4,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",3.107403039932251,1.0,up
T01256-S4,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,1.7043588161468506,5.0,up
T01256-S4,amount_over_limit,Sitting under the ceiling,"The award is 91% of the approver's limit — just under the ceiling, where a splitter would put it.",0.5197328925132751,0.9147688,up
T01256-S4,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 26% of all its work from this one buyer. A typical vendor gets 10%.,0.16207686066627502,0.2631578947368421,up
T01256-S4,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.14753729104995728,1.0,up
T02023-S0,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,4.715726375579834,2.0,up
T02023-S0,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,1.5284879207611084,5.0,up
T02023-S0,amount_over_limit,Sitting under the ceiling,"The award is 90% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7359070181846619,0.8972376,up
T02023-S0,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.5484459400177002,1.0,up
T02023-S0,rule_duplicate_invoice,Duplicate invoice rule fired,"An audit rule written by a human, not a model, flagged this.",0.27243033051490784,1.0,up
T02023-S1,n_rules_triggered,Several rules fired at once,2 separate audit rules flagged this tender independently. Any one of them alone is common. 2 together is not.,5.727461814880371,2.0,up
T02023-S1,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,1.961672067642212,5.0,up
T02023-S1,amount_over_limit,Sitting under the ceiling,"The award is 89% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7402847409248352,0.89037,up
T02023-S1,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.5484459400177002,1.0,up
T02023-S1,rule_duplicate_invoice,Duplicate invoice rule fired,"An audit rule written by a human, not a model, flagged this.",0.27243033051490784,1.0,up
T02023-S2,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 5 tenders. The usual buyer-vendor pair has done 1.,1.961672067642212,5.0,up
T02023-S2,rule_po_splitting,PO splitting rule fired,"An audit rule written by a human, not a model, flagged this.",0.9208828210830688,1.0,up
T02023-S2,amount_over_limit,Sitting under the ceiling,"The award is 90% of the approver's limit — just under the ceiling, where a splitter would put it.",0.7402847409248352,0.9032472,up
T02023-S2,headroom_to_limit,Barely under the limit,It clears the approval limit by only 10%. A little more and a director would have had to sign.,0.1858322024345398,0.09675279999999999,up
T02023-S2,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.15852132439613342,2.0,up
